latitud,longitud,municipio,departamento,provincia
-31.153503732,-60.503877831,CAYASTACITO,SAN JUSTO,SANTA FE
-31.115007157,-60.581400394,CAYASTACITO,SAN JUSTO,SANTA FE
-32.011135101,-64.986968994,SAN JAVIER Y YACANTO,SAN JAVIER,CÓRDOBA
-32.026651859,-65.027552227,SAN JAVIER Y YACANTO,SAN JAVIER,CÓRDOBA
-31.305533636,-64.248016929,VILLA ALLENDE,COLON,CÓRDOBA
-31.305072665,-64.262584407,VILLA ALLENDE,COLON,CÓRDOBA
-31.292206756,-64.295007775,VILLA ALLENDE,COLON,CÓRDOBA
-31.298231073,-64.237141652,VILLA ALLENDE,COLON,CÓRDOBA
-31.272403717,-64.382705688,VILLA ALLENDE,COLON,CÓRDOBA
-31.389667947,-59.503212381,SIR LEONARD,LA PAZ,ENTRE RÍOS
-34.7967747,-62.4456913,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.952229218,-62.217422989,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.8160765,-62.5310431,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.9523238,-62.3843193,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.94188,-62.55341,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-35.047687187,-62.188534615,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.816707094,-62.449682981,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-35.08795166,-62.25522995,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.846677699,-62.467157581,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.747185855,-62.475176873,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-35.0229292,-62.4370122,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.8176828,-62.3329409,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.635661633,-62.478682132,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,BUENOS AIRES
-34.438229501,-64.338370732,NICOLAS BRUZZONE,GENERAL ROCA,CÓRDOBA
-31.176505,-61.086359,HIPATIA,LAS COLONIAS,SANTA FE
-31.128251873,-61.032767675,HIPATIA,LAS COLONIAS,SANTA FE
-35.994953155,-57.981071472,LEZAMA,LEZAMA,BUENOS AIRES
-35.8522606,-57.7599514,LEZAMA,LEZAMA,BUENOS AIRES
-35.742318563,-58.006998526,LEZAMA,LEZAMA,BUENOS AIRES
-35.7670641,-57.9182592,LEZAMA,LEZAMA,BUENOS AIRES
-35.9496526,-58.0011362,LEZAMA,LEZAMA,BUENOS AIRES
-35.8630249,-58.0608427,LEZAMA,LEZAMA,BUENOS AIRES
-35.8216495,-57.9567808,LEZAMA,LEZAMA,BUENOS AIRES
-35.7994728,-57.7845844,LEZAMA,LEZAMA,BUENOS AIRES
-35.874824873,-57.896422676,LEZAMA,LEZAMA,BUENOS AIRES
-35.941360475,-58.010463738,LEZAMA,LEZAMA,BUENOS AIRES
-25.36881317,-57.652494301,CLORINDA,PILCOMAYO,FORMOSA
-25.292161275,-57.717809108,CLORINDA,PILCOMAYO,FORMOSA
-34.588424343,-58.375935913,COMUNA 1,COMUNA 1,CIUDAD DE BUENOS AIRES
-34.612688082,-58.379652045,COMUNA 1,COMUNA 1,CIUDAD DE BUENOS AIRES
-34.603668319,-58.380514326,COMUNA 1,COMUNA 1,CIUDAD DE BUENOS AIRES
-34.609216193,-58.356380915,COMUNA 1,COMUNA 1,CIUDAD DE BUENOS AIRES
-34.625047864,-58.384387226,COMUNA 1,COMUNA 1,CIUDAD DE BUENOS AIRES
-34.621520012,-58.371545388,COMUNA 1,COMUNA 1,CIUDAD DE BUENOS AIRES
-43.722397964,-67.286995667,LAS PLUMAS,MARTIRES,CHUBUT
-32.49653366,-58.96134594,ROCAMORA,URUGUAY,ENTRE RÍOS
-32.345972961,-58.969745414,ROCAMORA,URUGUAY,ENTRE RÍOS
-32.472725396,-59.034957321,ROCAMORA,URUGUAY,ENTRE RÍOS
-32.291298236,-58.987448955,ROCAMORA,URUGUAY,ENTRE RÍOS
-43.698741,-66.472951,DIQUE FLORENTINO AMEGHINO,GAIMAN,CHUBUT
-43.703284751,-66.479400324,DIQUE FLORENTINO AMEGHINO,GAIMAN,CHUBUT
-25.541900634,-59.052337646,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.82844294,-59.23256161,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.63019,-59.494309999,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.332633972,-58.857185364,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.75733288,-59.35677957,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.276418106,-59.016951474,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.68748003,-59.06027813,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.69870608,-58.72375017,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.99541741,-59.57049128,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.5645932,-59.10290413,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.23033,-59.305029999,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.543239593,-58.887554169,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.4769656,-58.75731273,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.586778641,-59.223995208,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.14734728,-59.49225586,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.84436906,-59.33524378,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.698709999,-58.723750001,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.04029462,-59.16248857,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.963838577,-59.061481476,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.53357982,-58.92827456,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.591550827,-59.419597625,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.58999489,-59.34917098,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.47118921,-58.62920289,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.14694579,-59.42349458,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.78545,-59.310279999,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.084320068,-59.005153656,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.38680264,-59.16970052,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.76792401,-59.13688839,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.635953903,-58.753658295,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.32425162,-59.23631603,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.57141304,-58.645965577,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.100548993,-59.053620699,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.33060184,-59.07221849,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.669675827,-59.074943542,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.28089,-59.323249999,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.88507843,-59.465709686,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.868628,-59.219663,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.237831116,-59.017505646,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.32083399,-59.29222601,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.658903122,-58.828502655,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.827663421,-59.038116455,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.620700836,-59.137245178,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.10958857,-59.25449077,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.69869007,-58.72373692,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.25651537,-59.06942706,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.12287271,-59.34355528,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.003917694,-59.291496276,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.32141351,-59.05126289,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.408689949,-58.98695286,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.78121376,-58.930156708,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.05625477,-58.96378692,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.71542572,-59.22571913,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.349218369,-59.197177887,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.762484,-59.456567,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.16786509,-58.93643375,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.21780481,-59.01245971,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.672319412,-58.614845276,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.85384497,-59.16035303,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.51227001,-59.40006842,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.90068,-59.288799999,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.380392074,-58.936328888,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.955737601,-59.510235229,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.55842538,-59.27340839,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.69289482,-59.65099644,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.194800685,-59.317313417,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.11597231,-59.46194589,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.256437389,-59.355134881,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.86873207,-59.2705914,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.909639358,-59.065319061,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.32647031,-59.06585386,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.17877104,-58.97957884,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.47755703,-58.75721223,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.78534781,-59.434233141,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.0214526,-59.32480689,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.136164619,-59.543986685,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.78673786,-59.46639131,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.3404064,-58.97835592,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.288986061,-59.349170326,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.14933455,-58.95326503,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.389667511,-59.013885498,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.721696883,-59.626135047,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.10513384,-59.40908868,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.0121704,-59.65193916,AREA SIN GOBIERNO,PIRANE,FORMOSA
-26.10925447,-59.0938536,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.899223327,-58.998477936,AREA SIN GOBIERNO,PIRANE,FORMOSA
-25.20841217,-59.099525451,AREA SIN GOBIERNO,PIRANE,FORMOSA
-31.20293553,-58.624106428,PASO DUARTE,FEDERAL,ENTRE RÍOS
-31.262445759,-58.672156558,PASO DUARTE,FEDERAL,ENTRE RÍOS
-31.124858343,-58.577239269,PASO DUARTE,FEDERAL,ENTRE RÍOS
-31.170643683,-58.73335303,PASO DUARTE,FEDERAL,ENTRE RÍOS
-24.98027,-65.72701,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.94025,-65.55468,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.971599438,-65.580378193,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.99223268,-65.86211678,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.85863512,-65.5345075,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-25.009937286,-65.594581604,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.978000551,-65.580431618,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.870964612,-65.560760473,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-24.99913,-65.55712,ROSARIO DE LERMA,ROSARIO DE LERMA,SALTA
-23.8409709,-65.29808427,VOLCAN,TUMBAYA,JUJUY
-23.913872682,-65.463098677,VOLCAN,TUMBAYA,JUJUY
-23.969474194,-65.44647765,VOLCAN,TUMBAYA,JUJUY
-23.93888,-65.47229,VOLCAN,TUMBAYA,JUJUY
-28.666713715,-56.289718628,SANTO TOME,SANTO TOME,CORRIENTES
-28.56119827,-56.11142284,SANTO TOME,SANTO TOME,CORRIENTES
-28.282183778,-55.951094455,SANTO TOME,SANTO TOME,CORRIENTES
-28.551158818,-56.042086281,SANTO TOME,SANTO TOME,CORRIENTES
-28.315844743,-56.529528128,SANTO TOME,SANTO TOME,CORRIENTES
-28.727268219,-56.422195435,SANTO TOME,SANTO TOME,CORRIENTES
-28.71252251,-56.248794623,SANTO TOME,SANTO TOME,CORRIENTES
-28.21431611,-56.115775593,SANTO TOME,SANTO TOME,CORRIENTES
-27.97343516,-56.37675047,SANTO TOME,SANTO TOME,CORRIENTES
-28.159132689,-56.702167862,SANTO TOME,SANTO TOME,CORRIENTES
-28.5710864,-56.08105713,SANTO TOME,SANTO TOME,CORRIENTES
-28.100974683,-56.672663124,SANTO TOME,SANTO TOME,CORRIENTES
-28.28799466,-56.10812079,SANTO TOME,SANTO TOME,CORRIENTES
-28.518781665,-56.055442891,SANTO TOME,SANTO TOME,CORRIENTES
-28.520196125,-56.055923225,SANTO TOME,SANTO TOME,CORRIENTES
-28.194901009,-56.24807067,SANTO TOME,SANTO TOME,CORRIENTES
-28.59442405,-56.03450806,SANTO TOME,SANTO TOME,CORRIENTES
-30.419663533,-61.003307314,LA LUCILA,SAN CRISTOBAL,SANTA FE
-31.267075451,-60.76213554,NELSON,LA CAPITAL,SANTA FE
-31.2691825,-60.8137961,NELSON,LA CAPITAL,SANTA FE
-31.3145945,-60.7577537,NELSON,LA CAPITAL,SANTA FE
-31.3244949,-60.8671338,NELSON,LA CAPITAL,SANTA FE
-27.34423628,-60.51690421,SAMUHU,SAN LORENZO,CHACO
-27.664868437,-60.275114426,SAMUHU,SAN LORENZO,CHACO
-27.689881903,-60.48209051,SAMUHU,SAN LORENZO,CHACO
-27.522225424,-60.394174606,SAMUHU,SAN LORENZO,CHACO
-27.252048067,-60.516104742,SAMUHU,SAN LORENZO,CHACO
-27.37767386,-60.427130216,SAMUHU,SAN LORENZO,CHACO
-27.35329318,-60.4155442,SAMUHU,SAN LORENZO,CHACO
-31.676627574,-61.753600977,MARIA JUANA,CASTELLANOS,SANTA FE
-32.303405572,-64.483108974,LA CRUZ,CALAMUCHITA,CÓRDOBA
-27.011231772,-55.284469265,COLONIA POLANA,SAN IGNACIO,MISIONES
-27.006940842,-55.290916443,COLONIA POLANA,SAN IGNACIO,MISIONES
-26.981047503,-55.317068554,COLONIA POLANA,SAN IGNACIO,MISIONES
-31.751852052,-64.362764305,DIQUE CHICO,SANTA MARÍA,CÓRDOBA
-32.199189965,-61.492794045,LAS BANDURRIAS,SAN MARTIN,SANTA FE
-32.281775151,-61.524697211,LAS BANDURRIAS,SAN MARTIN,SANTA FE
-36.257383787,-63.448130203,RELMO,QUEMU QUEMU,LA PAMPA
-27.053670064,-66.903892145,CORRAL QUEMADO,BELEN,CATAMARCA
-27.01031023,-66.89875846,CORRAL QUEMADO,BELEN,CATAMARCA
-27.00796305,-66.86616845,CORRAL QUEMADO,BELEN,CATAMARCA
-26.999632382,-66.965999562,CORRAL QUEMADO,BELEN,CATAMARCA
-26.977094397,-66.910977664,CORRAL QUEMADO,BELEN,CATAMARCA
-26.986272812,-66.970802307,CORRAL QUEMADO,BELEN,CATAMARCA
-26.978387833,-66.902832031,CORRAL QUEMADO,BELEN,CATAMARCA
-26.955625134,-66.973849712,CORRAL QUEMADO,BELEN,CATAMARCA
-27.145826617,-66.941877214,CORRAL QUEMADO,BELEN,CATAMARCA
-26.97208037,-66.83686238,CORRAL QUEMADO,BELEN,CATAMARCA
-33.489341086,-64.432000805,MALENA,RIO CUARTO,CÓRDOBA
-31.337257149,-59.557657628,COLONIA CARRASCO,LA PAZ,ENTRE RÍOS
-62.975332325,-60.698222702,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-77.874008855,-34.626560105,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-63.477903255,-56.228146232,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-63.397392891,-56.997322459,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-64.32560595,-62.97636577,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-68.130070321,-67.101329502,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-64.155802312,-60.955074053,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-64.895348154,-62.870537815,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-60.737817304,-44.737660016,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-62.59434966,-59.919053626,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-64.975862024,-60.070679123,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-64.240614056,-56.625095957,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-62.238369307,-58.667543579,AREA SIN GOBIERNO,ANTÁRTIDA ARGENTINA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR"
-31.853797836,-60.172546006,ALDEA SAN ANTONIO,PARANA,ENTRE RÍOS
-30.925127029,-59.559711456,ESTAQUITAS,LA PAZ,ENTRE RÍOS
-30.81108238,-59.56862229,ESTAQUITAS,LA PAZ,ENTRE RÍOS
-30.84102396,-59.62763801,ESTAQUITAS,LA PAZ,ENTRE RÍOS
-30.888383944,-59.620339486,ESTAQUITAS,LA PAZ,ENTRE RÍOS
-30.811082,-59.568622,ESTAQUITAS,LA PAZ,ENTRE RÍOS
-30.8518802,-59.50512275,ESTAQUITAS,LA PAZ,ENTRE RÍOS
-28.00845784,-57.601233564,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-28.10438924,-57.64984958,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-28.041244507,-57.471405042,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-28.073696137,-57.663383484,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-27.935466766,-57.503673566,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-28.127895355,-57.43137361,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-27.994773505,-57.591953978,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-28.056317211,-57.624405563,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-27.895626068,-57.366245285,SAN MIGUEL,SAN MIGUEL,CORRIENTES
-32.575428175,-63.81015809,PUNTA DEL AGUA,TERCERO ARRIBA,CÓRDOBA
-34.469981896,-63.537559528,SERRANO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.79429428,-61.211440947,WHEELWRIGHT,GENERAL LOPEZ,SANTA FE
-33.960197449,-61.307971954,WHEELWRIGHT,GENERAL LOPEZ,SANTA FE
-33.127176962,-60.709028225,VILLA AMELIA,ROSARIO,SANTA FE
-33.177192912,-60.667729731,VILLA AMELIA,ROSARIO,SANTA FE
-40.460838318,-63.780982971,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-41.017848812,-64.140393305,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-40.551314296,-63.599530319,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-40.677352905,-63.416351318,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-40.517917633,-63.653419495,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-41.095423592,-63.909224086,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-40.872297723,-62.914663583,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-41.154100889,-63.123480037,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-41.112239838,-63.349250793,AREA SIN GOBIERNO,ADOLFO ALSINA,RÍO NEGRO
-31.716654652,-64.626586905,SAN CLEMENTE,SANTA MARÍA,CÓRDOBA
-31.750810432,-64.637335407,SAN CLEMENTE,SANTA MARÍA,CÓRDOBA
-27.050034787,-65.487583142,TENIENTE BERDINA,MONTEROS,TUCUMÁN
-32.09995028,-59.38050648,MACIA,TALA,ENTRE RÍOS
-32.172441388,-59.398678709,MACIA,TALA,ENTRE RÍOS
-46.793898124,-67.95757049,PICO TRUNCADO,DESEADO,SANTA CRUZ
-31.248506634,-62.36396456,COLONIA MARINA,SAN JUSTO,CÓRDOBA
-33.140105948,-63.600369833,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.752465979,-63.589419253,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.4388734,-63.2088361,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.760099916,-63.957256777,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.300438847,-63.80995908,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.3160107,-63.2538219,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.2895128,-63.1411171,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.3794051,-63.3742781,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.212786691,-63.562673748,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.470353284,-63.438210655,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.922388404,-63.537235218,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.5267564,-63.3154622,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.9438313,-63.7423645,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.70556367,-63.79665245,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.501579285,-63.166957855,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.994717804,-63.414899711,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.4751102,-63.812833245,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.849854445,-63.580652984,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.6553191,-63.7732713,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.826388,-63.6408586,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.157713734,-63.678336862,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.4915046,-63.2388524,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-33.4575855,-63.6803348,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-32.938465317,-63.901650962,AREA SIN GOBIERNO,JUAREZ CELMAN,CÓRDOBA
-39.140482745,-66.728564169,VALLE AZUL,EL CUY,RÍO NEGRO
-31.322468902,-62.814474576,VILLA CONCEPCION DEL TIO,SAN JUSTO,CÓRDOBA
-34.665468844,-58.446522525,COMUNA 8,COMUNA 8,CIUDAD DE BUENOS AIRES
-34.691895527,-58.463251939,COMUNA 8,COMUNA 8,CIUDAD DE BUENOS AIRES
-34.674993579,-58.476162985,COMUNA 8,COMUNA 8,CIUDAD DE BUENOS AIRES
-22.67947,-65.97212,ABRA PAMPA,COCHINOCA,JUJUY
-22.943905233,-66.028733039,ABRA PAMPA,COCHINOCA,JUJUY
-22.78299,-65.53514,ABRA PAMPA,COCHINOCA,JUJUY
-22.93206062,-65.73971367,ABRA PAMPA,COCHINOCA,JUJUY
-22.889574967,-65.963013768,ABRA PAMPA,COCHINOCA,JUJUY
-22.78183018,-65.7965589,ABRA PAMPA,COCHINOCA,JUJUY
-22.924453735,-65.73638916,ABRA PAMPA,COCHINOCA,JUJUY
-22.970918655,-65.733390808,ABRA PAMPA,COCHINOCA,JUJUY
-22.848391993,-66.161500617,ABRA PAMPA,COCHINOCA,JUJUY
-22.8300314,-65.87354383,ABRA PAMPA,COCHINOCA,JUJUY
-22.790042877,-66.441383362,ABRA PAMPA,COCHINOCA,JUJUY
-22.88567543,-66.458251953,ABRA PAMPA,COCHINOCA,JUJUY
-22.64805,-65.84292,ABRA PAMPA,COCHINOCA,JUJUY
-22.935134888,-65.753639221,ABRA PAMPA,COCHINOCA,JUJUY
-22.945236206,-66.341636658,ABRA PAMPA,COCHINOCA,JUJUY
-22.84146227,-66.079278568,ABRA PAMPA,COCHINOCA,JUJUY
-22.88455359,-65.81104492,ABRA PAMPA,COCHINOCA,JUJUY
-22.741900541,-65.897292507,ABRA PAMPA,COCHINOCA,JUJUY
-22.721569765,-65.693213752,ABRA PAMPA,COCHINOCA,JUJUY
-22.747966084,-65.591485118,ABRA PAMPA,COCHINOCA,JUJUY
-22.825964133,-66.039692183,ABRA PAMPA,COCHINOCA,JUJUY
-33.463497219,-62.73238512,COLONIA BREMEN,UNION,CÓRDOBA
-36.204859368,-65.440375273,VICTORICA,LOVENTUE,LA PAMPA
-42.841125488,-68.456611633,AREA SIN GOBIERNO,GASTRE,CHUBUT
-42.523014069,-69.3934021,AREA SIN GOBIERNO,GASTRE,CHUBUT
-42.57636261,-69.099357605,AREA SIN GOBIERNO,GASTRE,CHUBUT
-31.081761714,-64.299832416,EL MANZANO,COLON,CÓRDOBA
-31.086414005,-64.3145341,EL MANZANO,COLON,CÓRDOBA
-28.428385544,-59.864160058,VILLA ANA,GENERAL OBLIGADO,SANTA FE
-28.3296471,-59.6228533,VILLA ANA,GENERAL OBLIGADO,SANTA FE
-28.311103801,-59.480230561,VILLA ANA,GENERAL OBLIGADO,SANTA FE
-28.500698247,-59.516565164,VILLA ANA,GENERAL OBLIGADO,SANTA FE
-28.5066562,-59.6619183,VILLA ANA,GENERAL OBLIGADO,SANTA FE
